Account,Amount Paid,Risk_Score,Is Laundering
8035A31E0,636.44,40.0,0
8035AA660,884.22,40.0,0
91198F440,2514.43,40.0,0
80E573CB0,295.42,40.0,0
A3BE886A0,2381.5,40.0,0
873533640,381.15,40.0,0
91198F5D0,4641.12,40.0,0
819404C20,379.59,40.0,0
A3C66DCA0,412.11,40.0,0
A3C6AE890,638.98,40.0,0
A3C6CAAB0,597.15,40.0,0
89EE29C50,456.41,40.0,0
91198F670,3929.37,40.0,0
85C2EED10,3286.8,40.0,0
9119910B0,883.28,40.0,0
A3C960900,458.18,40.0,0
85C35CF70,649.38,40.0,0
9119913D0,1727.76,40.0,0
9119916E0,2033.56,40.0,0
823EDBE40,701.72,40.0,0
9119917D0,2997.46,40.0,0
87CF2CEC0,848.13,40.0,0
8EC8D8AD0,375.57,40.0,0
A3CF1A160,412.31,40.0,0
87378F020,717.98,40.0,0
911999330,830.62,40.0,0
886258850,312.63,40.0,0
8385643C0,2536.27,40.0,0
911999D50,3595.05,40.0,0
A3D3AA840,451.98,40.0,0
8B50EDBF0,1597.62,40.0,0
A3D3C4620,430.34,40.0,0
8B50EDC40,534.46,40.0,0
8B50EDCE0,2394.01,40.0,0
A3D8E3490,470.14,40.0,0
A3D8F1350,2957.53,40.0,0
823FC2700,534.72,40.0,0
A3D8F13A0,4042.77,40.0,0
823FD62D0,342.76,40.0,0
8B50EE7A0,3336.89,40.0,0
87CFF5FC0,435.73,40.0,0
80E7E1780,299.13,40.0,0
A3D8F1490,1966.22,40.0,0
8D4EB2B20,937.0,40.0,0
87D08CEF0,406.95,40.0,0
A3D8F39A0,3371.56,40.0,0
80E83D590,565.53,40.0,0
929B64D80,1546.67,40.0,0
916C25CA0,743.18,40.0,0
867D57270,699.79,40.0,0
8D4EC2D50,304.77,40.0,0
8386EE120,470.64,40.0,0
A3DB1BC50,298.7,40.0,0
87D1C1730,3680.23,40.0,0
850E11700,754.56,40.0,0
87D1C17D0,2180.11,40.0,0
A3DCF7320,347.08,40.0,0
824131BB0,665.38,40.0,0
8B51A7630,603.89,40.0,0
929B64F10,1906.4,40.0,0
803C42C90,1682.45,40.0,0
A3E0EC2E0,492.75,40.0,0
A3E1A50D0,425.34,40.0,0
81969A0D0,802.98,40.0,0
8D50AEE10,327.04,40.0,0
A3E243E40,320.68,40.0,0
867DFE990,394.0,40.0,0
A3F1B65D0,402.56,40.0,0
85C701C90,356.4,40.0,0
8E3692110,1578.02,40.0,0
8DE6EBB70,499.74,40.0,0
82416B930,1852.47,40.0,0
867E24EF0,448.72,40.0,0
82416BA70,1717.98,40.0,0
82416BAC0,1419.05,40.0,0
8455F83B0,299.49,40.0,0
A3F203C40,293.57,40.0,0
82E273540,765.22,40.0,0
8FBDCD9F0,433.47,40.0,0
A3F33D5B0,1440.39,40.0,0
8CF65D270,502.25,40.0,0
8B533FA70,925.86,40.0,0
867E7CC50,2556.09,40.0,0
92AC48C30,780.16,40.0,0
901BD8660,317.59,40.0,0
913289BF0,2311.97,40.0,0
A3F542D70,911.74,40.0,0
873A0A380,873.07,40.0,0
8ADC3E9B0,584.26,40.0,0
89696D990,407.16,40.0,0
85CC64A80,3641.44,40.0,0
A3F7CF220,7924.57,40.0,0
8ECB5B7E0,3557.67,40.0,0
88EC7B210,1048.22,40.0,0
8ECB5C030,4009.69,40.0,0
8BB5F0D30,419.94,40.0,0
8456E4220,1374.7,40.0,0
8ECB5C080,1709.0,40.0,0
803E7A270,7668.6,40.0,0
A3F99BB20,444.33,40.0,0
87D3FE550,948.17,40.0,0
8244148A0,372.36,40.0,0
8B56264F0,3007.97,40.0,0
886841AB0,293.94,40.0,0
867FAAFB0,369.58,40.0,0
A4028FE20,609.06,40.0,0
8B5626590,4515.55,40.0,0
8199FBDD0,1186.61,40.0,0
82E3E8B70,355.96,40.0,0
873BA44C0,340.52,40.0,0
80EB1B500,580.18,40.0,0
8B56265E0,2152.25,40.0,0
873BB9C20,491.05,40.0,0
8B5626680,1972.86,40.0,0
8B5626810,1831.28,40.0,0
82E41F8D0,307.15,40.0,0
8A70E5BB0,343.99,40.0,0
82E458BC0,832.22,40.0,0
A4057B8E0,3085.96,40.0,0
89F90AA50,883.88,40.0,0
8ECB5C720,2883.94,40.0,0
8ECB5C8B0,4224.37,40.0,0
85D342EA0,966.1,40.0,0
845802AE0,676.63,40.0,0
8ECB5D0C0,386.6,40.0,0
A4057BC50,2606.48,40.0,0
819BCB230,296.04,40.0,0
A4057BF00,397.89,40.0,0
87D46BE70,393.07,40.0,0
8ECB5D110,3527.98,40.0,0
8ECB5D1B0,3008.29,40.0,0
8510DFF50,923.38,40.0,0
901BF14F0,375.84,40.0,0
8C22DCF50,1518.39,40.0,0
82E521770,568.41,40.0,0
8C2315FE0,775.98,40.0,0
80EC8B470,488.51,40.0,0
929B65000,1206.53,40.0,0
8F81B0490,417.85,40.0,0
80EC9D240,13067.71,40.0,0
80EC9D2E0,34257.91,40.0,0
80EC9D330,6446.91,40.0,0
80EC9D380,13251.07,40.0,0
80EC9D750,4693.52,40.0,0
80EC9D7A0,1433.76,40.0,0
80EC9D890,3439.55,40.0,0
845893670,400.48,40.0,0
80EC9E450,1553.84,40.0,0
80EC9E620,2926.04,40.0,0
80EC9E850,2558.98,40.0,0
89F965150,305.35,40.0,0
87D5102E0,296.35,40.0,0
82E5DD850,497.18,40.0,0
A40658520,2019.15,40.0,0
A4099FD80,388.29,40.0,0
A40D07230,298.24,40.0,0
906FC6EA0,3954.01,40.0,0
8681A1560,491.32,40.0,0
A40F592C0,795.31,40.0,0
8D5417180,896.22,40.0,0
8681A9CA0,495.1,40.0,0
A40FBE4E0,337.13,40.0,0
8BB722F10,888.43,40.0,0
8C23D9F40,293.62,40.0,0
845999CF0,353.52,40.0,0
91D0C58F0,289.88,40.0,0
929B65140,1894.41,40.0,0
8681EB5D0,700.49,40.0,0
85D486C00,1411.62,40.0,0
926927A60,316.21,40.0,0
8DA1C8180,339.0,40.0,0
88EEC60A0,1329.03,40.0,0
80429A340,1378.12,40.0,0
9132D87D0,354.68,40.0,0
929B651E0,2257.08,40.0,0
929B652D0,819.64,40.0,0
8A7232F50,395.68,40.0,0
8042E4BB0,359.95,40.0,0
90FBBFF80,1624.75,40.0,0
8A72A7540,392.8,40.0,0
907043750,1964.49,40.0,0
8C25A49A0,439.07,40.0,0
87D743E00,1812.92,40.0,0
907043DE0,4576.92,40.0,0
91E0CC240,1016.54,40.0,0
A41002110,485.52,40.0,0
A4180DB50,397.16,40.0,0
9185B9F70,425.33,40.0,0
929B65F40,1748.46,40.0,0
A41824FC0,859.13,40.0,0
8D555F640,353.49,40.0,0
886C7DC00,969.22,40.0,0
8CF8EF020,431.4,40.0,0
845ADE610,658.84,40.0,0
8043CE4D0,522.18,40.0,0
A4201D210,2681.47,40.0,0
929B6A320,3827.55,40.0,0
8E3D70020,313.05,40.0,0
A420DEC10,1082.83,40.0,0
82E9AAB80,291.87,40.0,0
80EF9CA10,971.3,40.0,0
9294ACFB0,1572.17,40.0,0
907219530,590.8,40.0,0
8CF934BC0,1288.41,40.0,0
8F53D2950,290.25,40.0,0
824A0C680,419.67,40.0,0
90C69E030,886.48,40.0,0
A42E12770,980.2,40.0,0
89FCD4980,892.66,40.0,0
929B9F480,2143.67,40.0,0
A430D07C0,30995.44,40.0,0
8BB9CFEB0,366.48,40.0,0
A4313D370,398.42,40.0,0
80F1748A0,404.16,40.0,0
8515143A0,400.79,40.0,0
80F175E50,1207.57,40.0,0
8391A81B0,288.64,40.0,0
845BFE1E0,3840.23,40.0,0
80F1769E0,289.74,40.0,0
A431B1390,416.05,40.0,0
845BFE320,4215.77,40.0,0
929B9F8E0,2026.84,40.0,0
8F53DC580,625.59,40.0,0
8E3F2CEE0,800.19,40.0,0
839427C20,290.68,40.0,0
845C41220,291.19,40.0,0
88F2FEAC0,665.53,40.0,0
85D91BEC0,330.08,40.0,0
87431E100,1649.42,40.0,0
8C26A4630,295.65,40.0,0
82EBC68A0,334.23,40.0,0
8F53DC5F0,524.92,40.0,0
8046CC9B0,298.19,40.0,0
88F389A90,842.35,40.0,0
A4323E180,1748.05,40.0,0
8046E2BA0,2626.9,40.0,0
8687BBCF0,871.65,40.0,0
804710EB0,1069.17,40.0,0
911A5D1B0,1570.08,40.0,0
87DE4D9D0,894.54,40.0,0
8AE045EE0,2507.6,40.0,0
8FC1DBD70,294.8,40.0,0
A433A6C30,655.57,40.0,0
A43439A40,472.28,40.0,0
A4379B290,336.23,40.0,0
A43FCADC0,482.07,40.0,0
845DDAF40,295.54,40.0,0
8B5FC86C0,957.45,40.0,0
916D40640,447.93,40.0,0
87DF03B50,995.55,40.0,0
868A9E060,431.46,40.0,0
886EBDD00,332.19,40.0,0
A43FF9440,871.74,40.0,0
8516E5CA0,288.84,40.0,0
8CA3AAA30,509.59,40.0,0
A43FFA510,3560.04,40.0,0
911BEE720,456.26,40.0,0
82ED7B4F0,480.44,40.0,0
A4418FD00,306.61,40.0,0
A444C6EC0,450.66,40.0,0
81A297500,295.36,40.0,0
8ED080D00,329.13,40.0,0
911C7FD00,664.13,40.0,0
8F16FD540,1870.16,40.0,0
8517DE150,3366.3,40.0,0
A445E4460,1285.29,40.0,0
90E2EA6A0,297.84,40.0,0
839A7B7B0,16241.73,40.0,0
868B7F850,850.99,40.0,0
A448E9F10,487.4,40.0,0
A44999EB0,326.59,40.0,0
A449AAC40,1408.1,40.0,0
8BBC4D970,1105.73,40.0,0
90A1E0690,357.09,40.0,0
929BA0790,4362.5,40.0,0
90A22AF00,1439.74,40.0,0
851894E20,299.55,40.0,0
A44A2CEB0,359.1,40.0,0
8F85C0990,3975.5,40.0,0
8F85C0D00,2922.45,40.0,0
8F85C0DA0,524.24,40.0,0
868C39EC0,870.89,40.0,0
8A7785FF0,374.89,40.0,0
80F5FBB80,350.93,40.0,0
8A778D7B0,360.15,40.0,0
82EE8D7D0,841.94,40.0,0
839C42EB0,1611.69,40.0,0
A44AA49E0,435.3,40.0,0
8C2AF4410,804.98,40.0,0
A44F9C200,360.26,40.0,0
8F85C13E0,2063.17,40.0,0
8E41F0B60,393.97,40.0,0
8F85C17D0,2342.15,40.0,0
8A01F86E0,463.05,40.0,0
8A7911710,291.25,40.0,0
88F966CA0,429.13,40.0,0
8F85C2360,4276.21,40.0,0
A4501BDC0,295.47,40.0,0
8F85C2400,3971.5,40.0,0
A453EA1D0,296.95,40.0,0
8871704F0,792.89,40.0,0
921DAD210,297.62,40.0,0
929BA07E0,772.86,40.0,0
A455E2FB0,1013.69,40.0,0
88FA93AA0,2413.55,40.0,0
92BF8AF00,598.85,40.0,0
81A6F1460,1869.2,40.0,0
8AE246580,1507.08,40.0,0
88FAA5AE0,619.9,40.0,0
85DD60400,299.37,40.0,0
A45933070,768.14,40.0,0
8871BD7C0,666.47,40.0,0
839D43C50,861.07,40.0,0
8A7B3E3E0,3267.48,40.0,0
A45B166F0,3013.27,40.0,0
A45C1AB30,383.43,40.0,0
846375A90,469.21,40.0,0
A4630B1F0,921.68,40.0,0
82EFC9030,350.45,40.0,0
81A7C23B0,418.62,40.0,0
897667F00,1216.06,40.0,0
92C636F80,1780.28,40.0,0
87E3C7B20,736.03,40.0,0
8A7B3EBA0,2563.68,40.0,0
825319BB0,343.18,40.0,0
A46795C50,605.25,40.0,0
8A7B426B0,4659.15,40.0,0
929BA81A0,3312.46,40.0,0
A46AA7020,389.94,40.0,0
916090690,9925.73,40.0,0
80F9ED110,960.33,40.0,0
8B62C3690,296.7,40.0,0
8A7C22070,1804.8,40.0,0
8AE25CDD0,1167.81,40.0,0
82F0176A0,1501.8,40.0,0
9160CAE20,361.28,40.0,0
81A83FE90,370.67,40.0,0
8A7C58750,759.3,40.0,0
80FA27520,918.32,40.0,0
91A550750,357.74,40.0,0
929507EC0,422.96,40.0,0
86910EC50,2358.15,40.0,0
85E1B32F0,827.03,40.0,0
8977B2930,297.61,40.0,0
825407030,808.92,40.0,0
804C7B530,607.48,40.0,0
82F091CE0,295.13,40.0,0
A47236160,310.77,40.0,0
839E8E380,351.59,40.0,0
8CFB916B0,335.37,40.0,0
A472CA280,478.64,40.0,0
A4741F1B0,327.81,40.0,0
8B63234A0,1496.14,40.0,0
A477DCA10,3778.34,40.0,0
8A044C150,289.22,40.0,0
8C2DEFB30,784.03,40.0,0
91BC7D8C0,987.73,40.0,0
825466880,658.21,40.0,0
8749C7660,323.08,40.0,0
9134993C0,720.74,40.0,0
A47AE4DD0,2049.95,40.0,0
8A046A520,295.54,40.0,0
8A7C7BBC0,3483.85,40.0,0
8A7C7BDF0,3735.52,40.0,0
88731CB00,293.85,40.0,0
8979151C0,492.22,40.0,0
8873598F0,459.85,40.0,0
8465E5950,3877.69,40.0,0
8A7C7BF80,4730.38,40.0,0
8BC1BA420,2268.23,40.0,0
82F2D3050,536.03,40.0,0
851E24180,455.93,40.0,0
A47AE4EC0,2656.11,40.0,0
8E888B5A0,992.51,40.0,0
804DE14C0,2236.4,40.0,0
8BC1BB650,2206.42,40.0,0
80FC9D490,425.66,40.0,0
91A68D190,292.6,40.0,0
8BC1BBBD0,570.07,40.0,0
8BC1BC6F0,1967.89,40.0,0
8BC1BD3D0,3019.14,40.0,0
A480047E0,473.21,40.0,0
846717C30,410.39,40.0,0
A48906990,378.59,40.0,0
9188A3D70,1868.89,40.0,0
8F1A9CC90,373.74,40.0,0
8873E8770,421.17,40.0,0
8A7CCB6B0,294.0,40.0,0
92C636FD0,4231.0,40.0,0
8DA7E57C0,1575.11,40.0,0
8A071ABB0,295.88,40.0,0
A48A2F190,439.16,40.0,0
929BAAEF0,532.85,40.0,0
9162785B0,694.29,40.0,0
904B5F1B0,289.37,40.0,0
8901EE400,1062.77,40.0,0
8467724F0,337.78,40.0,0
91FC69F40,720.45,40.0,0
8DA7F2B70,342.97,40.0,0
90C7EC680,293.34,40.0,0
8A09FA920,3629.47,40.0,0
804F82310,497.79,40.0,0
804FF6180,1608.62,40.0,0
8FC4A4310,338.64,40.0,0
92C637020,2367.56,40.0,0
A48A5B4A0,402.12,40.0,0
85E546F30,1323.7,40.0,0
84694B700,3628.39,40.0,0
84694B750,4287.84,40.0,0
84694F8C0,4190.14,40.0,0
87EB7AFD0,361.56,40.0,0
80505A960,291.85,40.0,0
851F5F3A0,342.55,40.0,0
846957FC0,3339.27,40.0,0
846958010,4055.2,40.0,0
846958D60,3959.24,40.0,0
80509A6C0,883.88,40.0,0
846958E00,4808.63,40.0,0
846958F40,4652.94,40.0,0
846959200,3790.01,40.0,0
8469592A0,1396.78,40.0,0
84695A720,3037.91,40.0,0
8A7DFF570,428.62,40.0,0
A48B5DBA0,637.31,40.0,0
81AD28360,347.43,40.0,0
8695AE1C0,452.81,40.0,0
82F6A12B0,936.92,40.0,0
846988C50,4538.78,40.0,0
846988CF0,2808.56,40.0,0
8469891D0,1396.2,40.0,0
846989360,4915.3,40.0,0
846989870,78089.13,40.0,0
90E710E70,667.23,40.0,0
9020BDFA0,931.46,40.0,0
A48B601E0,3851.81,40.0,0
80FF36600,2424.9,40.0,0
83A2CA020,336.0,40.0,0
8A0B67890,1065.11,40.0,0
874D6E860,573.68,40.0,0
8FF52ACC0,1508.81,40.0,0
921F50600,297.72,40.0,0
80FFA1D10,1180.55,40.0,0
874D79AC0,421.73,40.0,0
8CAB5E400,1517.1,40.0,0
897B53E30,978.14,40.0,0
8A0BAB780,1600.97,40.0,0
904C43BE0,1242.07,40.0,0
8CAB79A20,390.11,40.0,0
926BD24E0,460.09,40.0,0
8052C8B50,9268.92,40.0,0
8FF56B720,843.58,40.0,0
846B9BA50,1680.02,40.0,0
874E2B670,313.99,40.0,0
A48B6C870,2554.61,40.0,0
82FAF9B60,2570.91,40.0,0
A48B6C8C0,2678.04,40.0,0
8699F8150,355.55,40.0,0
8A0C2B3C0,995.36,40.0,0
8BC67C570,407.49,40.0,0
A48B6DBE0,2557.51,40.0,0
8878E1410,550.93,40.0,0
929BABB90,1123.28,40.0,0
A48B71B50,4759.24,40.0,0
A48B7EC30,732.1,40.0,0
8E4742860,879.84,40.0,0
914EA5CE0,374.46,40.0,0
929BAC5D0,3499.37,40.0,0
81004E600,443.38,40.0,0
A48B7F3B0,3501.77,40.0,0
8AE7C3E60,461.34,40.0,0
8D5C91130,5235.6,40.0,0
A48B83B00,1319.96,40.0,0
82FBDD650,297.89,40.0,0
A48B88B10,1376.89,40.0,0
8260448B0,3426.19,40.0,0
8ED5EE9C0,722.08,40.0,0
916E97A50,482.92,40.0,0
8E47CE940,1072.02,40.0,0
82FBF1690,16476.81,40.0,0
83A8E3EB0,414.4,40.0,0
8FC764360,338.74,40.0,0
A48B88C00,1494.11,40.0,0
A48C2F6F0,520.75,40.0,0
82FC3C7F0,1593.33,40.0,0
82FC44A40,297.03,40.0,0
87525F760,482.8,40.0,0
914EDEFE0,772.56,40.0,0
A48D8F160,1449.39,40.0,0
92C637160,2226.66,40.0,0
8054CC8A0,292.95,40.0,0
82FD25A20,295.5,40.0,0
A48DF94A0,837.36,40.0,0
85EA041E0,1899.33,40.0,0
82FD2D830,338.26,40.0,0
A48E62B20,1688.85,40.0,0
A48F9E510,910.22,40.0,0
852475440,293.99,40.0,0
810234830,3571.85,40.0,0
83A993C40,483.9,40.0,0
A4A75D380,293.46,40.0,0
914EF4AA0,499.88,40.0,0
929BAD8B0,3477.35,40.0,0
826267760,1421.11,40.0,0
887B1DA00,442.89,40.0,0
81026F650,307.2,40.0,0
810285350,330.72,40.0,0
A4B288160,3143.69,40.0,0
90A6924C0,566.38,40.0,0
8CFF7E6C0,1281.43,40.0,0
81037E020,1139.03,40.0,0
A4B295460,333.34,40.0,0
8BC765870,443.88,40.0,0
8103D05E0,294.24,40.0,0
92AE97740,493.37,40.0,0
897D28030,953.42,40.0,0
A4B6FBC90,480.86,40.0,0
869B9AD80,495.4,40.0,0
902202980,431.54,40.0,0
8474803A0,669.96,40.0,0
8CAD70D70,323.85,40.0,0
8C353C390,14089.38,40.0,0
914F05AD0,4456.3,40.0,0
A4B744970,1413.91,40.0,0
8A0E59920,378.99,40.0,0
8056A3C90,385.57,40.0,0
A4BA86FF0,463.26,40.0,0
8C3548D60,723976.49,40.0,0
8C3549080,20270.95,40.0,0
8E485A4A0,413.71,40.0,0
A4BA87630,410.21,40.0,0
914F05F30,1478.8,40.0,0
A4BCCCA70,779.08,40.0,0
852763170,810.52,40.0,0
A4BD35B30,422.61,40.0,0
929BAE420,1875.06,40.0,0
8F5A41660,392.85,40.0,0
8C355D960,5126.05,40.0,0
875411580,2610.19,40.0,0
8C355DAF0,26559.49,40.0,0
805765070,492.52,40.0,0
902212990,359.35,40.0,0
87F4C4630,329.83,40.0,0
8C355E4E0,28099.91,40.0,0
8C355ECF0,1330.07,40.0,0
897F6DE10,292.23,40.0,0
A4BD7F910,900.24,40.0,0
A4C1B5190,746.38,40.0,0
8105F06B0,755.29,40.0,0
897F816C0,854.32,40.0,0
A4CF22EE0,818.25,40.0,0
929BAEBD0,4892.66,40.0,0
9121AF490,573.9,40.0,0
80580F210,953.68,40.0,0
83AE2A630,465.08,40.0,0
8300A6350,478.66,40.0,0
8D5EE3200,364.28,40.0,0
8F1CF1BA0,389.98,40.0,0
830103840,344.56,40.0,0
929BAF060,4120.18,40.0,0
9102921B0,1217.46,40.0,0
8DF65FC80,323.68,40.0,0
8B6F868C0,1799.49,40.0,0
8A0FFC900,1842.75,40.0,0
86A499840,308.61,40.0,0
8478512A0,783.94,40.0,0
91D5041D0,290.55,40.0,0
A4D5ED050,406.57,40.0,0
888137A10,524.05,40.0,0
87556DD80,4178.14,40.0,0
A4D633590,327.24,40.0,0
8058C69D0,1393.38,40.0,0
8058E8F40,5899.86,40.0,0
9295817F0,299.93,40.0,0
8F8EDB9B0,936.22,40.0,0
826656F10,1917.66,40.0,0
85EF7A600,326.18,40.0,0
A4D9ADA40,342.83,40.0,0
91D609DF0,330.19,40.0,0
929BAF7F0,4908.28,40.0,0
8479B2A60,971.04,40.0,0
8AEBF5840,319.67,40.0,0
8ED85FD10,847.62,40.0,0
A4E6F5650,713.1,40.0,0
86A88FCE0,1652.18,40.0,0
8A1100FB0,2244.91,40.0,0
8CAF5CA90,417.34,40.0,0
A4EF12BE0,360.12,40.0,0
81B817320,850.27,40.0,0
890B46E90,466.63,40.0,0
A4F46C520,988.82,40.0,0
87579C710,333.65,40.0,0
81089E140,970.63,40.0,0
81089E1E0,467.72,40.0,0
929BAFEC0,1542.33,40.0,0
8267127B0,305.03,40.0,0
A502E11E0,472.32,40.0,0
92705D780,35139.61,40.0,0
8302C65C0,1923.28,40.0,0
A50390800,319.17,40.0,0
A503BD260,404.02,40.0,0
8302C9180,462.79,40.0,0
8CAFA7060,312.6,40.0,0
92705D820,41814.24,40.0,0
A5063FA50,2995.3,40.0,0
8883603A0,356.27,40.0,0
904E68880,423.03,40.0,0
8DADC2C00,998.97,40.0,0
8ED8AEDB0,1507.38,40.0,0
918EFFCD0,9744.02,40.0,0
8267655D0,3303.62,40.0,0
9295AE380,1911.86,40.0,0
9024AD670,764.61,40.0,0
929BB0930,3046.42,40.0,0
86A922770,336.21,40.0,0
85F315A80,1513.29,40.0,0
A508B0200,1209.89,40.0,0
A509CE4D0,3531.37,40.0,0
A50B5E490,299.39,40.0,0
A50C7F1D0,295.32,40.0,0
8D03F8950,393.28,40.0,0
A50F25B00,2558.93,40.0,0
A5142EB20,455.46,40.0,0
925492580,422.59,40.0,0
8B7121DB0,336.15,40.0,0
852B35BB0,400.76,40.0,0
8759346A0,293.82,40.0,0
8A12BE4B0,1060.71,40.0,0
8B7162960,1085.29,40.0,0
8F5C77190,985.02,40.0,0
9123473A0,402.47,40.0,0
929BB0E10,1044.54,40.0,0
8C3C828A0,462.73,40.0,0
91BF5F1E0,882.64,40.0,0
82688ACB0,2111.83,40.0,0
8CB0CC240,2896.67,40.0,0
8C3CD8670,358.43,40.0,0
A52306BF0,404.75,40.0,0
805B95990,411.03,40.0,0
929BB1560,4065.03,40.0,0
A527B2340,409.64,40.0,0
852C3FEC0,40065.74,40.0,0
81BB88730,640.19,40.0,0
810B55EF0,372.88,40.0,0
852C3FF10,19623.64,40.0,0
810B696F0,1414.73,40.0,0
852C40050,42209.64,40.0,0
83B66CE10,3439.97,40.0,0
875B16D20,1765.52,40.0,0
805BDDC80,2712.89,40.0,0
847CECBC0,306.44,40.0,0
A53413C10,499.49,40.0,0
9285803F0,791.01,40.0,0
A53A66BF0,365.26,40.0,0
A53F870C0,439.55,40.0,0
8FFB98D60,426.91,40.0,0
875B1C630,728.57,40.0,0
A545EA2F0,1783.59,40.0,0
8ED9C0B40,1989.72,40.0,0
875B27F70,288.65,40.0,0
8FFB99140,769.07,40.0,0
A548C2350,807.97,40.0,0
8D0479DC0,438.1,40.0,0
A549F4530,1110.84,40.0,0
890F6AFE0,16152.59,40.0,0
8B73B7D90,785.37,40.0,0
90CC2A6F0,3688.3,40.0,0
87F9FC3A0,530.81,40.0,0
8B73B8550,375.12,40.0,0
81BC9B6F0,332.08,40.0,0
852DD7DF0,2624.76,40.0,0
830660CB0,312.89,40.0,0
826ABD810,417.71,40.0,0
826B47C70,422.87,40.0,0
8E4AE63D0,804.58,40.0,0
81BCF1B10,3841.12,40.0,0
A552C4A70,1729.66,40.0,0
890FDAB80,948.68,40.0,0
A5535ECF0,508.28,40.0,0
805D2D7E0,405.17,40.0,0
847E6A050,565.11,40.0,0
A55487B20,1548.78,40.0,0
8306D2410,439.77,40.0,0
8306DC170,2946.96,40.0,0
8306DC1C0,2506.66,40.0,0
A556FFA20,641.11,40.0,0
8BCE6B0A0,875.95,40.0,0
A55D23D50,374.64,40.0,0
A5605C900,406.34,40.0,0
A560D0210,293.55,40.0,0
A5631CB00,442.25,40.0,0
A5648DEC0,1806.23,40.0,0
8A1414000,293.57,40.0,0
9105A5950,299.91,40.0,0
8D04C8970,445.89,40.0,0
A564C27B0,981.66,40.0,0
90CC2B900,1030.72,40.0,0
A565AB8F0,552.64,40.0,0
A56D42430,3922.23,40.0,0
8A1447D50,833.13,40.0,0
9239FCD80,955.04,40.0,0
898D9FDC0,506.13,40.0,0
8307A3790,2715.98,40.0,0
90CC2BE60,4116.21,40.0,0
8307A6060,292.18,40.0,0
90CC2BF00,3557.03,40.0,0
826D78C30,2282.56,40.0,0
8BCEE65D0,1307.43,40.0,0
805F51CC0,2383.68,40.0,0
81BFEB8A0,753.21,40.0,0
90CC2D9D0,1937.28,40.0,0
8E96614D0,291.74,40.0,0
904F5E4C0,1168.2,40.0,0
90AC12A90,488.53,40.0,0
A57314AE0,595.18,40.0,0
8FFC2D920,809.49,40.0,0
A5758D020,298.99,40.0,0
A57E2C8E0,3527.41,40.0,0
875F99960,358.96,40.0,0
90CC2DA20,985.45,40.0,0
90CC2DAC0,3521.7,40.0,0
81115E5A0,451.86,40.0,0
90CC2DF50,614.59,40.0,0
A57F2F590,1499.77,40.0,0
86B1BF7E0,293.36,40.0,0
8BCEFAC50,403.75,40.0,0
8EDAAFA20,4781.02,40.0,0
8EDAAFA70,338.59,40.0,0
8E4BB3D40,2366.44,40.0,0
8E4BB3D90,4771.56,40.0,0
8A8CA1B40,304.4,40.0,0
888AA0930,441.66,40.0,0
81C23CA70,318.12,40.0,0
8E4BB3E80,1218.1,40.0,0
8EDAB3040,2492.35,40.0,0
888B77810,3451.53,40.0,0
8E4BB4D00,525.35,40.0,0
8D06D9DC0,308.36,40.0,0
8D071D6A0,295.64,40.0,0
8EDAB32C0,2513.29,40.0,0
80613CA20,368.57,40.0,0
8E4BB6ED0,706.58,40.0,0
87FF28140,453.45,40.0,0
8D0774680,376.31,40.0,0
806159A00,3837.11,40.0,0
8E4BB6F70,3827.99,40.0,0
8EDAB3590,3621.85,40.0,0
8A8D0E6E0,982.73,40.0,0
898FEBD60,465.0,40.0,0
A57FCF730,1881.06,40.0,0
8EDAB35E0,3961.06,40.0,0
A58086250,702.89,40.0,0
8AF461600,476.63,40.0,0
8EDAB4500,3617.81,40.0,0
8EDAB4A20,2928.33,40.0,0
876582A50,292.75,40.0,0
8113F1090,532.26,40.0,0
8D088F2C0,703.06,40.0,0
8EDAB70B0,4134.8,40.0,0
8E4BF9EB0,292.18,40.0,0
84823C870,3011.26,40.0,0
8EDAB80B0,4055.68,40.0,0
806253870,512.6,40.0,0
830B0EDE0,933.61,40.0,0
84823E190,1061.89,40.0,0
80626FC90,377.99,40.0,0
84823E320,2540.5,40.0,0
84823EB30,2104.4,40.0,0
84823F950,535.41,40.0,0
848240960,1707.87,40.0,0
8482411F0,2251.6,40.0,0
8482414B0,4976.02,40.0,0
8765891B0,1000.62,40.0,0
8482415F0,2810.06,40.0,0
8272F0110,330.58,40.0,0
8482416E0,3809.06,40.0,0
848249220,2026.47,40.0,0
848249C30,4636.43,40.0,0
848249D20,3005.18,40.0,0
84824B750,4163.67,40.0,0
84824BA20,2579.09,40.0,0
84824BB10,1311.9,40.0,0
876596E60,299.45,40.0,0
8EDAB8100,2709.51,40.0,0
8765BE1A0,322.18,40.0,0
8A1800B40,1252.33,40.0,0
86B30CE90,3078.65,40.0,0
888DD5370,337.88,40.0,0
86B312860,394.7,40.0,0
85361E3A0,466.13,40.0,0
8DB523280,838.35,40.0,0
83C697FA0,470.38,40.0,0
83C6A0140,361.05,40.0,0
8A8D37CB0,857.64,40.0,0
8DB7283F0,1918.01,40.0,0
86B3CD310,499.73,40.0,0
86B40C5E0,1361.68,40.0,0
8EDAB8240,2410.06,40.0,0
8CB53B450,675.04,40.0,0
8DB91CB70,371.64,40.0,0
8AF66F5B0,291.93,40.0,0
8483E1380,858.67,40.0,0
A583DCDA0,1291.17,40.0,0
A58965C00,658.75,40.0,0
